student_id,name,faculty,year,gpa,skills,languages,activities,key_course_grades,target_career
6610400142,Student_0142,Economics,2,2.73,"[{""name"": ""Financial Planning"", ""level"": ""Intermediate""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Intermediate""}, {""name"": ""Investment Consultant (IC) License"", ""level"": ""Intermediate""}, {""name"": ""Business development"", ""level"": ""Intermediate""}, {""name"": ""Market analysis"", ""level"": ""Intermediate""}, {""name"": ""Client Relationship Management"", ""level"": ""Intermediate""}, {""name"": ""Regulatory Economics"", ""level"": ""Intermediate""}, {""name"": ""Leadership"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]",[Wealth Mgmt Intern] at [SCB Julius Baer 2024] | [Policy Research Intern] at [NESDC Thailand 2024] | [M&A Intern] at [Phatra Capital 2024],"[{""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""D+""}, {""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""A""}, {""course_id"": ""01101272"", ""course_name"": ""Economics Statistics I"", ""grade"": ""B+""}, {""course_id"": ""01101273"", ""course_name"": ""Introduction to Computational Economics"", ""grade"": ""C""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""C+""}, {""course_id"": ""01101271"", ""course_name"": ""Mathematical Economics II"", ""grade"": ""B""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""B""}, {""course_id"": ""01101282"", ""course_name"": ""Macroeconomics II"", ""grade"": ""D+""}, {""course_id"": ""01101281"", ""course_name"": ""Microeconomics II"", ""grade"": ""C""}, {""course_id"": ""01101283"", ""course_name"": ""Economic Thinking"", ""grade"": ""C""}]",Wealth Manager
6610400143,Student_0143,Computer Engineering,2,2.38,"[{""name"": ""Informatica"", ""level"": ""Beginner""}, {""name"": ""Data modeling"", ""level"": ""Intermediate""}, {""name"": ""CI/CD Pipelines"", ""level"": ""Beginner""}, {""name"": ""MySQL"", ""level"": ""Intermediate""}, {""name"": ""Docker"", ""level"": ""Intermediate""}, {""name"": ""dbt"", ""level"": ""Intermediate""}, {""name"": ""DeFi Protocols"", ""level"": ""Beginner""}, {""name"": ""Redis"", ""level"": ""Intermediate""}, {""name"": ""VS Code"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Korean"", ""level"": ""Beginner""}]",[AI Research Intern] at [NECTEC AI Lab 2023] | [ML Engineer Intern] at [Grab Thailand 2023] | [Cloud Intern] at [SCB Tech Group 2023],"[{""course_id"": ""01403117"", ""course_name"": ""Fundamentals of General Chemistry"", ""grade"": ""C+""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""B+""}, {""course_id"": ""01205211"", ""course_name"": ""Electric Circuit Analysis I"", ""grade"": ""B""}, {""course_id"": ""01205242"", ""course_name"": ""Electronic Circuits and Systems I"", ""grade"": ""C""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""D+""}, {""course_id"": ""01204212"", ""course_name"": ""Abstract Data Types and Problem Solving"", ""grade"": ""C""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""C+""}, {""course_id"": ""01204113"", ""course_name"": ""Computer and Programming for Computer Engineers"", ""grade"": ""D+""}, {""course_id"": ""01204371"", ""course_name"": ""Transform Techniques in Signal Processing"", ""grade"": ""B+""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""A""}]",Data Engineer
6610400144,Student_0144,Economics,2,3.01,"[{""name"": ""Communication"", ""level"": ""Beginner""}, {""name"": ""Valuation (DCF, Comps)"", ""level"": ""Intermediate""}, {""name"": ""Tableau"", ""level"": ""Beginner""}, {""name"": ""Investment portfolio management"", ""level"": ""Intermediate""}, {""name"": ""Negotiation"", ""level"": ""Intermediate""}, {""name"": ""Forecasting"", ""level"": ""Intermediate""}, {""name"": ""Cash flow projection"", ""level"": ""Intermediate""}, {""name"": ""Leadership"", ""level"": ""Beginner""}, {""name"": ""GAMS (Optimization)"", ""level"": ""Intermediate""}, {""name"": ""Cross-cultural Communication"", ""level"": ""Beginner""}, {""name"": ""Causal Inference (DiD, RDD, IV)"", ""level"": ""Intermediate""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}, {""name"": ""German"", ""level"": ""Beginner""}]",[Quantitative Analyst] at [Kasikorn Asset Management 2025] | [Equity Analyst Intern] at [Bualuang Securities 2025],"[{""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""C+""}, {""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""C""}, {""course_id"": ""01101281"", ""course_name"": ""Microeconomics II"", ""grade"": ""B+""}, {""course_id"": ""01101272"", ""course_name"": ""Economics Statistics I"", ""grade"": ""D+""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""B""}, {""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""A""}, {""course_id"": ""01101271"", ""course_name"": ""Mathematical Economics II"", ""grade"": ""B""}, {""course_id"": ""01101283"", ""course_name"": ""Economic Thinking"", ""grade"": ""B+""}, {""course_id"": ""01101273"", ""course_name"": ""Introduction to Computational Economics"", ""grade"": ""C""}]",Corporate Finance Analyst
6610400145,Student_0145,Computer Engineering,2,2.61,"[{""name"": ""Python"", ""level"": ""Intermediate""}, {""name"": ""Apache Spark"", ""level"": ""Intermediate""}, {""name"": ""Data governance"", ""level"": ""Beginner""}, {""name"": ""ETL"", ""level"": ""Intermediate""}, {""name"": ""Apache Iceberg"", ""level"": ""Intermediate""}, {""name"": ""PostgreSQL"", ""level"": ""Intermediate""}, {""name"": ""Data warehousing"", ""level"": ""Beginner""}, {""name"": ""Databricks"", ""level"": ""Intermediate""}, {""name"": ""GCP"", ""level"": ""Intermediate""}, {""name"": ""Java"", ""level"": ""Beginner""}, {""name"": ""Technical Writing"", ""level"": ""Beginner""}, {""name"": ""Agile / Scrum Methodology"", ""level"": ""Beginner""}, {""name"": ""Payment Systems (ISO 20022, SWIFT)"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Korean"", ""level"": ""Beginner""}]",[AI Research Intern] at [NECTEC AI Lab 2024] | [Open-Source Contributor] at [GitHub Projects 2024],"[{""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""C""}, {""course_id"": ""01204371"", ""course_name"": ""Transform Techniques in Signal Processing"", ""grade"": ""B""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""A""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""C""}, {""course_id"": ""01205242"", ""course_name"": ""Electronic Circuits and Systems I"", ""grade"": ""C""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""B""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""B""}]",Data Engineer
6610400146,Student_0146,Economics,2,3.39,"[{""name"": ""Data Visualization"", ""level"": ""Intermediate""}, {""name"": ""Excel (Advanced: Solver, VBA, Power Query)"", ""level"": ""Intermediate""}, {""name"": ""Python (Pandas, NumPy, Statsmodels)"", ""level"": ""Intermediate""}, {""name"": ""R"", ""level"": ""Intermediate""}, {""name"": ""SQL (Data Querying)"", ""level"": ""Intermediate""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Beginner""}, {""name"": ""Financial Statement Analysis"", ""level"": ""Intermediate""}, {""name"": ""Microsoft Excel"", ""level"": ""Intermediate""}, {""name"": ""Data analysis"", ""level"": ""Intermediate""}, {""name"": ""Input-Output Analysis"", ""level"": ""Beginner""}, {""name"": ""A/B Testing"", ""level"": ""Intermediate""}, {""name"": ""Nudge Theory"", ""level"": ""Intermediate""}, {""name"": ""Policy Brief Writing"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[Data Analyst Intern] at [SCB EIC 2024] | [Equity Analyst Intern] at [Bualuang Securities 2024],"[{""course_id"": ""01101281"", ""course_name"": ""Microeconomics II"", ""grade"": ""A""}, {""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""B+""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""C""}, {""course_id"": ""01101272"", ""course_name"": ""Economics Statistics I"", ""grade"": ""A""}, {""course_id"": ""01101273"", ""course_name"": ""Introduction to Computational Economics"", ""grade"": ""B+""}, {""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""D+""}]",Data Analyst (Finance)
6610400147,Student_0147,Computer Engineering,2,3.19,"[{""name"": ""Version control"", ""level"": ""Intermediate""}, {""name"": ""IoT"", ""level"": ""Beginner""}, {""name"": ""PostgreSQL"", ""level"": ""Intermediate""}, {""name"": ""Arduino"", ""level"": ""Intermediate""}, {""name"": ""TypeScript"", ""level"": ""Intermediate""}, {""name"": ""Git / Version Control"", ""level"": ""Intermediate""}, {""name"": ""Scikit-learn"", ""level"": ""Beginner""}, {""name"": ""Cross-functional Collaboration"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Chinese"", ""level"": ""Beginner""}]",[Backend Developer] at [Senior Capstone Project 2023] | [Workshop Facilitator] at [KU Coding Club 2023],"[{""course_id"": ""01403117"", ""course_name"": ""Fundamentals of General Chemistry"", ""grade"": ""B+""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""B""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""B+""}, {""course_id"": ""01204332"", ""course_name"": ""Operating Systems"", ""grade"": ""C+""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""A""}, {""course_id"": ""01204113"", ""course_name"": ""Computer and Programming for Computer Engineers"", ""grade"": ""B+""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""A""}, {""course_id"": ""01204371"", ""course_name"": ""Transform Techniques in Signal Processing"", ""grade"": ""D+""}]",Software Engineer
6610400148,Student_0148,Economics,2,3.22,"[{""name"": ""Econometrics"", ""level"": ""Intermediate""}, {""name"": ""Python"", ""level"": ""Intermediate""}, {""name"": ""Stata"", ""level"": ""Intermediate""}, {""name"": ""Regression discontinuity"", ""level"": ""Beginner""}, {""name"": ""Difference-in-differences"", ""level"": ""Intermediate""}, {""name"": ""Regression Analysis"", ""level"": ""Intermediate""}, {""name"": ""EViews"", ""level"": ""Intermediate""}, {""name"": ""Analytical Thinking"", ""level"": ""Beginner""}, {""name"": ""Client Relationship Management"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[Research Assistant] at [Bank of Thailand (BOT) 2025] | [Behavioral Research RA] at [KU Experimental Economics Lab 2025],"[{""course_id"": ""01101283"", ""course_name"": ""Economic Thinking"", ""grade"": ""C+""}, {""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""A""}, {""course_id"": ""01101271"", ""course_name"": ""Mathematical Economics II"", ""grade"": ""C+""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""B""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""D+""}, {""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""C+""}, {""course_id"": ""01101282"", ""course_name"": ""Macroeconomics II"", ""grade"": ""C+""}, {""course_id"": ""01101281"", ""course_name"": ""Microeconomics II"", ""grade"": ""B+""}, {""course_id"": ""01101273"", ""course_name"": ""Introduction to Computational Economics"", ""grade"": ""B""}]",Economist
6610400149,Student_0149,Computer Engineering,2,3.06,"[{""name"": ""Design patterns"", ""level"": ""Intermediate""}, {""name"": ""NoSQL"", ""level"": ""Intermediate""}, {""name"": ""OpenCV"", ""level"": ""Intermediate""}, {""name"": ""Debugging"", ""level"": ""Intermediate""}, {""name"": ""Prompt engineering"", ""level"": ""Beginner""}, {""name"": ""Machine Learning"", ""level"": ""Beginner""}, {""name"": ""PyTorch"", ""level"": ""Intermediate""}, {""name"": ""Software engineering fundamentals"", ""level"": ""Intermediate""}, {""name"": ""Integration testing"", ""level"": ""Intermediate""}, {""name"": ""Cross-functional Collaboration"", ""level"": ""Intermediate""}, {""name"": ""Elasticsearch"", ""level"": ""Intermediate""}, {""name"": ""Time Series Analysis"", ""level"": ""Intermediate""}, {""name"": ""MATLAB"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Japanese"", ""level"": ""Beginner""}]",[Researcher] at [KU Computer Vision Lab 2025] | [DevOps Engineer Intern] at [LINE Thailand 2025],"[{""course_id"": ""01205242"", ""course_name"": ""Electronic Circuits and Systems I"", ""grade"": ""B+""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""A""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""B+""}, {""course_id"": ""01208111"", ""course_name"": ""Engineering Drawing"", ""grade"": ""C""}, {""course_id"": ""01204332"", ""course_name"": ""Operating Systems"", ""grade"": ""B""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""B+""}, {""course_id"": ""01204212"", ""course_name"": ""Abstract Data Types and Problem Solving"", ""grade"": ""B""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""B+""}, {""course_id"": ""01204113"", ""course_name"": ""Computer and Programming for Computer Engineers"", ""grade"": ""A""}]",Computer Vision Engineer
6610400150,Student_0150,Economics,2,2.7,"[{""name"": ""RegTech Tools (ComplyAdvantage)"", ""level"": ""Intermediate""}, {""name"": ""Data Analytics"", ""level"": ""Intermediate""}, {""name"": ""Stakeholder Management"", ""level"": ""Intermediate""}, {""name"": ""Regulatory reporting"", ""level"": ""Intermediate""}, {""name"": ""SQL (Data Querying)"", ""level"": ""Intermediate""}, {""name"": ""KYC/AML"", ""level"": ""Intermediate""}, {""name"": ""Data privacy (PDPA)"", ""level"": ""Intermediate""}, {""name"": ""RegTech solutions"", ""level"": ""Intermediate""}, {""name"": ""Agricultural Economics"", ""level"": ""Beginner""}, {""name"": ""Report Writing"", ""level"": ""Intermediate""}, {""name"": ""Portfolio Management"", ""level"": ""Intermediate""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}, {""name"": ""Korean"", ""level"": ""Beginner""}]",[RegTech Intern] at [SEC Thailand 2025] | [Teaching Assistant] at [ECON Department - Econometrics 2025],"[{""course_id"": ""01101283"", ""course_name"": ""Economic Thinking"", ""grade"": ""B+""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""C+""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""B""}, {""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""B""}, {""course_id"": ""01101281"", ""course_name"": ""Microeconomics II"", ""grade"": ""B+""}, {""course_id"": ""01101271"", ""course_name"": ""Mathematical Economics II"", ""grade"": ""A""}, {""course_id"": ""01101272"", ""course_name"": ""Economics Statistics I"", ""grade"": ""C""}]",Compliance Officer (RegTech)
6610400151,Student_0151,Computer Engineering,2,2.98,"[{""name"": ""ECS"", ""level"": ""Intermediate""}, {""name"": ""Spark"", ""level"": ""Intermediate""}, {""name"": ""Azure"", ""level"": ""Intermediate""}, {""name"": ""TCP/IP"", ""level"": ""Beginner""}, {""name"": ""Container security"", ""level"": ""Intermediate""}, {""name"": ""Infrastructure as Code"", ""level"": ""Intermediate""}, {""name"": ""Problem Solving"", ""level"": ""Beginner""}, {""name"": ""Application security"", ""level"": ""Intermediate""}, {""name"": ""Reinforcement Learning"", ""level"": ""Beginner""}, {""name"": ""Java"", ""level"": ""Intermediate""}, {""name"": ""Internal Developer Platforms (IDP)"", ""level"": ""Beginner""}]","[{""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[ML Engineer Intern] at [Grab Thailand 2023] | [Full-Stack Developer] at [Student Startup (YC-backed) 2023],"[{""course_id"": ""01208111"", ""course_name"": ""Engineering Drawing"", ""grade"": ""C""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""B+""}, {""course_id"": ""01417167"", ""course_name"": ""Engineering Mathematics I"", ""grade"": ""B+""}, {""course_id"": ""01205242"", ""course_name"": ""Electronic Circuits and Systems I"", ""grade"": ""C""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""B""}, {""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""C+""}, {""course_id"": ""01204216"", ""course_name"": ""Probability and Statistics for Computer Engineers"", ""grade"": ""C""}]",DevOps / SRE Engineer
